#{"t_start": 1761614047.041809, "env_id": "None"}
r,l,t
2708.752756,340,1592.619319
-4548.82642,414,1593.601203
-21951.855007,734,1594.883893
14.751441,422,1595.84986
2653.92598,340,1596.73569
3781.128155,340,1597.628884
1657.757663,414,1598.589472
3813.584134,422,1599.549167
-7137.92334,414,1600.547759
2201.840291,340,1601.471107
-1336.361995,340,1602.402773
-29375.779667,1756,1604.547776
2865.190095,340,1608.700554
-5330.701798,412,1609.753256
3533.88799,340,1610.678774
2272.817225,426,1611.661092
3178.369089,340,1612.567741
3764.985555,340,1613.499864
3708.028168,340,1614.423407
-603.509512,340,1615.337159
-13611.675105,1101,1616.894488
-6045.472599,418,1617.839326
-4161.351169,413,1618.828419
1313.187334,451,1619.832472
3090.401366,427,1620.807531
2900.088428,414,1621.763772
3408.975933,340,1622.671809
2375.731308,414,1623.636556
1461.243429,416,1624.684028
-378.777518,340,1625.58954
1848.046807,340,1626.497357
2663.032035,340,1627.401157
-6641.378106,418,1631.627633
3727.081778,340,1632.585081
3160.541078,340,1633.505766
-20371.594086,1208,1635.227604
-5116.089122,426,1636.167386
2257.660482,433,1637.133441
-91.550446,340,1638.016097
